id_job,reason
38316501348471,missing_file
3701608768526,missing_file
53740296701674,missing_file
87148549215716,missing_file
15366596693410,missing_file
32634350507838,missing_file
25557794906807,missing_file
53585170552516,missing_file
18057279860336,missing_file
27938382793487,missing_file
90194682676747,missing_file
67284778269881,missing_file
30023214468004,missing_file
55052165422302,missing_file
25364399421967,missing_file
19201464761737,missing_file
22160148467737,missing_file
49166085682418,missing_file
55471924149387,missing_file
91433751530971,missing_file
91989532195243,missing_file
48026660956859,missing_file
9887738438782,missing_file
81363859335011,missing_file
39268223306660,missing_file
16090892087530,missing_file
88595256256071,missing_file
82718931107916,missing_file
85855288268374,missing_file
73360530166704,missing_file
14616805512087,missing_file
67005486893903,missing_file
80810995723497,missing_file
73043176301336,missing_file
15697913617376,missing_file
5134265273889,missing_file
44993461243005,missing_file
64640303103317,missing_file
22943224235407,missing_file
85157916095461,missing_file
35958401761807,missing_file
3593135739809,missing_file
74355037667795,missing_file
85646406251834,missing_file
91346985679875,missing_file
66961976273168,missing_file
78696256774849,missing_file
21936489823825,missing_file
5429829758753,missing_file
78426061879721,missing_file
62554066208873,missing_file
13826247812172,missing_file
63903687539246,missing_file
74659828091055,missing_file
44657990033100,missing_file
51195670516996,missing_file
51936336380432,missing_file
1964690285496,missing_file
10960589841476,missing_file
54331716332982,missing_file
54055994555274,missing_file
21395948390018,missing_file
6471757790613,missing_file
67125868584031,missing_file
81379929803831,missing_file
12633288820950,missing_file
35748217056305,missing_file
48841698793722,missing_file
44274491757641,missing_file
75572340272871,missing_file
34822065654448,missing_file
60006039692324,missing_file
68845944496747,missing_file
52707109157765,missing_file
73466248057465,missing_file
29580332577483,missing_file
83688130225888,missing_file
47761802587530,missing_file
37466398755526,missing_file
83656870109359,missing_file
58285336158785,missing_file
58321669651214,missing_file
67101915834904,missing_file
77894678065278,missing_file
10549276896683,missing_file
77248835088506,missing_file
14354941566131,missing_file
51278103804427,missing_file
66220740257194,missing_file
63230446657150,missing_file
59036534229324,missing_file
25808123665778,missing_file
75871173381133,missing_file
35645678925994,missing_file
55761800297827,missing_file
64513247025573,missing_file
9084259904303,missing_file
51385327500349,missing_file
70874793292453,missing_file
74173529650060,missing_file
35337968694686,missing_file
21934749429223,missing_file
79483370128066,missing_file
62456339299200,missing_file
86065023669235,missing_file
74165814406016,missing_file
38404866579667,missing_file
10451673180371,missing_file
61732323802968,missing_file
78646817938445,missing_file
14180837838540,missing_file
24578501796197,missing_file
91272258231029,missing_file
80470365337076,missing_file
17769623100420,missing_file
7233642825306,missing_file
74789667714757,missing_file
16827489788387,missing_file
2015469219084,missing_file
15520321192293,missing_file
23173797567405,missing_file
62309170217549,missing_file
7337967887977,missing_file
60439980006729,missing_file
61842896321696,missing_file
29995502711994,missing_file
64849836144919,missing_file
22652626948677,missing_file
54398909567856,missing_file
17082450987112,missing_file
50692624434138,missing_file
80482352036063,missing_file
54496523560502,missing_file
50361105815635,missing_file
46757091491369,missing_file
50289703074506,missing_file
24347606633659,missing_file
8808962900068,missing_file
44904838312868,missing_file
53091830233049,missing_file
44146357356672,missing_file
17890768392501,missing_file
63617110353543,missing_file
44744426299583,missing_file
49910164976814,missing_file
24564613648472,missing_file
29610906120514,missing_file
14416683924808,missing_file
31136878318014,missing_file
88417847749894,missing_file
53719833734499,missing_file
12346382796727,missing_file
30653236072340,missing_file
52546133009961,missing_file
56487264249922,missing_file
35311341144333,missing_file
14022513542419,missing_file
78546479902621,missing_file
65387493819407,missing_file
36949309253242,missing_file
87823402027919,missing_file
33246271645592,missing_file
65212973253311,missing_file
48394902648057,missing_file
4237372573389,missing_file
47186335112465,missing_file
25436383539285,missing_file
26242117685768,missing_file
51508884000160,missing_file
71652606087993,missing_file
68518601985899,missing_file
31942115135208,missing_file
86405905336969,missing_file
75188159161465,missing_file
56583580986925,missing_file
8139239054564,missing_file
52530570795248,missing_file
213383190879,missing_file
15373144935303,missing_file
26803238976829,missing_file
29488857547820,missing_file
40206406185847,missing_file
58909559122321,missing_file
267871520981,missing_file
4984244556160,missing_file
74988002474210,missing_file
37417484663419,missing_file
41586825390001,missing_file
85912318141412,missing_file
76131482004573,missing_file
90536507533111,missing_file
63637316607216,missing_file
81321783068519,missing_file
50191923933672,missing_file
69363850318767,missing_file
58162202030541,missing_file
35311658216184,missing_file
68117953164058,missing_file
1337710824738,missing_file
17096656917992,missing_file
38412378510245,missing_file
90384818994152,missing_file
34922862303448,missing_file
28599891189081,missing_file
38942694348923,missing_file
71504163295681,missing_file
11458235965689,missing_file
4603653182623,missing_file
11487853584901,missing_file
9818460538022,missing_file
41617173467827,missing_file
90744562745451,missing_file
12665608124318,missing_file
47006748272056,missing_file
78674604947079,missing_file
30423263693657,missing_file
61419964132584,missing_file
73518985497118,missing_file
72266584344675,missing_file
11407067975444,missing_file
62972802013023,missing_file
18767936093260,missing_file
35489764671454,missing_file
57612960073485,missing_file
133758393698,missing_file
12690255366112,missing_file
624204584945,missing_file
66777219595548,missing_file
22093364464912,missing_file
49416127566636,missing_file
16978181599249,missing_file
50869279280176,missing_file
83165963137423,missing_file
91174926893658,missing_file
27943096694180,missing_file
49824743474088,missing_file
50936797672332,missing_file
25815141129005,missing_file
24171521597812,missing_file
54523093760816,missing_file
52440302826393,missing_file
36317605851368,missing_file
53918334970267,missing_file
59841040666191,missing_file
31117831432254,missing_file
33701809921043,missing_file
8269958157672,missing_file
59207143234220,missing_file
87199251585612,missing_file
15654533094345,missing_file
66461400989333,missing_file
4952912548618,missing_file
75366997656581,missing_file
39330060608886,missing_file
65767082713619,missing_file
56813511619759,missing_file
9804254951954,missing_file
87963201952385,missing_file
1795763982758,missing_file
85475680733298,missing_file
61354523920700,missing_file
48451228079222,missing_file
86782548638480,missing_file
86987985047887,missing_file
35652964797748,missing_file
7696272952532,missing_file
83366642806868,missing_file
50997527427487,missing_file
80152607830699,missing_file
66219759912279,missing_file
86744352086303,missing_file
12976639309960,missing_file
58049693047763,missing_file
30403416351310,missing_file
56771804838108,missing_file
35337712957009,missing_file
29481164633865,missing_file
73887065119020,missing_file
82814345318559,missing_file
74659922628161,missing_file
59203312307574,missing_file
66109482644943,missing_file
3854485444157,missing_file
77246095796577,missing_file
63636900861775,missing_file
53759838917701,missing_file
54325664456280,missing_file
16944600664239,missing_file
87555763734585,missing_file
6343668218571,missing_file
1747602832727,missing_file
82193375437345,missing_file
16355484028477,missing_file
59196225558285,missing_file
86831804940236,missing_file
69050810516069,missing_file
20157666936541,missing_file
23657863469293,missing_file
66570162378500,missing_file
63919525752408,missing_file
49921389371288,missing_file
39883956056844,missing_file
36381710736291,missing_file
3486779573993,missing_file
32395716960039,missing_file
51157531369269,missing_file
3067667066166,missing_file
82402616768924,missing_file
70499500671363,missing_file
31815399545716,missing_file
23842238539210,missing_file
57890114802756,missing_file
337819092763,missing_file
56046486270786,missing_file
52658768005259,missing_file
74540924791460,missing_file
77625091466053,missing_file
72646043009056,missing_file
16524111478753,missing_file
49934424640214,missing_file
68382309751145,missing_file
18343875717410,missing_file
75793216785725,missing_file
88594689242399,missing_file
37763394811014,missing_file
1803291779198,missing_file
9965751961926,missing_file
38109081150497,missing_file
67913261258836,missing_file
69794644307950,missing_file
47708268022778,missing_file
75972335718844,missing_file
81111020329182,missing_file
67495189197124,missing_file
76865671406455,missing_file
4478875532157,missing_file
89780827279215,missing_file
20899923880058,missing_file
82038405611462,missing_file
87631311644724,missing_file
37943836891491,missing_file
62401905733922,missing_file
26930565038290,missing_file
39520989825865,missing_file
64157031331721,missing_file
2863930859032,missing_file
45627260537555,missing_file
622497377435,missing_file
78839406631411,missing_file
61190594463621,missing_file
71877431586312,missing_file
88332625733472,missing_file
70321387061808,missing_file
56152992818348,missing_file
37886480336377,missing_file
33796932312008,missing_file
79884923110950,missing_file
19056645867191,missing_file
77012979520623,missing_file
83075433254097,missing_file
65512889610737,missing_file
31438841749721,missing_file
48161277965084,missing_file
30003330816633,missing_file
83936705993387,missing_file
56715127050906,missing_file
87478969439526,missing_file
87145753851586,missing_file
88942578485602,missing_file
16929698204819,missing_file
20269043467383,missing_file
48502187796952,missing_file
16116839016305,missing_file
91253796144877,missing_file
42996773037277,missing_file
55284272026708,missing_file
81666689117884,missing_file
14254774112120,missing_file
76113956964990,missing_file
54364111200852,missing_file
2748374432692,missing_file
13082036261964,missing_file
1461222028679,missing_file
62372555542411,missing_file
11844837939474,missing_file
43032005397942,missing_file
13749555024076,missing_file
4899770622380,missing_file
33829918341907,missing_file
2999992779583,missing_file
67440316622446,missing_file
62188415635639,missing_file
90584738205422,missing_file
35306540560804,missing_file
74814496442465,missing_file
59633311878781,missing_file
33182136306115,missing_file
3526578889494,missing_file
1882305810507,missing_file
37042475949544,missing_file
20725440681426,missing_file
40389284612693,missing_file
36814002026933,missing_file
43583022553406,missing_file
76251331679362,missing_file
68693964244843,missing_file
53235215512428,missing_file
77050788962074,missing_file
80415759831870,missing_file
30991805196756,missing_file
20680808329730,missing_file
88287060246218,missing_file
15394001185401,missing_file
62448842213569,missing_file
68724807939033,missing_file
53462880032808,missing_file
62166503290251,missing_file
47925894006879,missing_file
42031440476738,missing_file
11618257714486,missing_file
54584663524451,missing_file
90083559669855,missing_file
14301385450225,missing_file
40935851390903,missing_file
61000195602752,missing_file
54319628971939,missing_file
44722386365188,missing_file
2782771497227,missing_file
47128595311627,missing_file
82772855989603,missing_file
7659986008531,missing_file
7344579295223,missing_file
60618729463954,missing_file
59114156400417,missing_file
2031763190018,missing_file
27325299242728,missing_file
67879398955236,missing_file
34620533269737,missing_file
90615690228584,missing_file
67770503488085,missing_file
87667354961511,missing_file
64879874738732,missing_file
51766944905703,missing_file
11686568324106,missing_file
17828751437719,missing_file
72810941288892,missing_file
89217519861154,missing_file
63130064404038,missing_file
3287464840539,missing_file
34755019048771,missing_file
49240103244309,missing_file
90909561329345,missing_file
28725545515574,missing_file
43545945261664,missing_file
37788868299567,missing_file
54025055939625,missing_file
17993173697302,missing_file
26865977320719,missing_file
75392271749162,missing_file
52839554875103,missing_file
26640854755329,missing_file
61670196525854,missing_file
50062790814135,missing_file
89164860241218,missing_file
18642805569270,missing_file
56605733967361,missing_file
63514073764363,missing_file
19474425997538,missing_file
7515116817290,missing_file
87639152364274,missing_file
30151595472081,missing_file
11055408677982,missing_file
56226250976930,missing_file
50306993448934,missing_file
21741494622613,missing_file
28976885192908,missing_file
75644952532994,missing_file
17824362720973,missing_file
10579515413654,missing_file
7704966098069,missing_file
4509107733878,missing_file
61923914811320,missing_file
55231591879033,missing_file
83853724583539,missing_file
84453671940526,missing_file
45493092766031,missing_file
21572767994362,missing_file
4734412826107,missing_file
14689031621809,missing_file
13047519861276,missing_file
85314905454292,missing_file
68712758655925,missing_file
40858669595935,missing_file
52699680599583,missing_file
91916323392683,missing_file
88977874643817,missing_file
