bin_timestamp,bin_index,active_jobs,cpu_ReadMB_sum,cpu_WriteMB_sum,cpu_ReadMB_max,cpu_WriteMB_max,cpu_CPUUtilization_mean,cpu_CPUUtilization_max,cpu_RSS_max,gpu_utilization_gpu_pct_mean,gpu_utilization_gpu_pct_max,gpu_memory_used_MiB_max,gpu_power_draw_W_mean
2021-06-10 15:20:00+00:00,16024,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:25:00+00:00,16025,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:30:00+00:00,16026,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:35:00+00:00,16027,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:40:00+00:00,16028,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:45:00+00:00,16029,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:50:00+00:00,16030,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 15:55:00+00:00,16031,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:00:00+00:00,16032,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:05:00+00:00,16033,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:10:00+00:00,16034,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:15:00+00:00,16035,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:20:00+00:00,16036,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:25:00+00:00,16037,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:30:00+00:00,16038,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:35:00+00:00,16039,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:40:00+00:00,16040,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:45:00+00:00,16041,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:50:00+00:00,16042,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 16:55:00+00:00,16043,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:00:00+00:00,16044,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:05:00+00:00,16045,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:10:00+00:00,16046,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:15:00+00:00,16047,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:20:00+00:00,16048,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:25:00+00:00,16049,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:30:00+00:00,16050,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:35:00+00:00,16051,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:40:00+00:00,16052,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:45:00+00:00,16053,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:50:00+00:00,16054,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 17:55:00+00:00,16055,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:00:00+00:00,16056,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:05:00+00:00,16057,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:10:00+00:00,16058,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:15:00+00:00,16059,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:20:00+00:00,16060,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:25:00+00:00,16061,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:30:00+00:00,16062,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:35:00+00:00,16063,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:40:00+00:00,16064,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:45:00+00:00,16065,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:50:00+00:00,16066,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 18:55:00+00:00,16067,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:00:00+00:00,16068,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:05:00+00:00,16069,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:10:00+00:00,16070,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:15:00+00:00,16071,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:20:00+00:00,16072,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:25:00+00:00,16073,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:30:00+00:00,16074,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:35:00+00:00,16075,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:40:00+00:00,16076,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:45:00+00:00,16077,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:50:00+00:00,16078,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 19:55:00+00:00,16079,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:00:00+00:00,16080,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:05:00+00:00,16081,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:10:00+00:00,16082,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:15:00+00:00,16083,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:20:00+00:00,16084,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:25:00+00:00,16085,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:30:00+00:00,16086,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:35:00+00:00,16087,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:40:00+00:00,16088,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:45:00+00:00,16089,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:50:00+00:00,16090,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 20:55:00+00:00,16091,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:00:00+00:00,16092,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:05:00+00:00,16093,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:10:00+00:00,16094,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:15:00+00:00,16095,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:20:00+00:00,16096,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:25:00+00:00,16097,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:30:00+00:00,16098,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:35:00+00:00,16099,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:40:00+00:00,16100,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:45:00+00:00,16101,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:50:00+00:00,16102,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 21:55:00+00:00,16103,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:00:00+00:00,16104,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:05:00+00:00,16105,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:10:00+00:00,16106,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:15:00+00:00,16107,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:20:00+00:00,16108,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:25:00+00:00,16109,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:30:00+00:00,16110,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:35:00+00:00,16111,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:40:00+00:00,16112,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:45:00+00:00,16113,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:50:00+00:00,16114,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 22:55:00+00:00,16115,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:00:00+00:00,16116,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:05:00+00:00,16117,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:10:00+00:00,16118,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:15:00+00:00,16119,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:20:00+00:00,16120,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:25:00+00:00,16121,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:30:00+00:00,16122,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:35:00+00:00,16123,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:40:00+00:00,16124,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:45:00+00:00,16125,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:50:00+00:00,16126,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-10 23:55:00+00:00,16127,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:00:00+00:00,16128,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:05:00+00:00,16129,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:10:00+00:00,16130,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:15:00+00:00,16131,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:20:00+00:00,16132,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:25:00+00:00,16133,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:30:00+00:00,16134,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:35:00+00:00,16135,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:40:00+00:00,16136,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:45:00+00:00,16137,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:50:00+00:00,16138,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 00:55:00+00:00,16139,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:00:00+00:00,16140,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:05:00+00:00,16141,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:10:00+00:00,16142,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:15:00+00:00,16143,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:20:00+00:00,16144,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:25:00+00:00,16145,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:30:00+00:00,16146,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:35:00+00:00,16147,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:40:00+00:00,16148,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:45:00+00:00,16149,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:50:00+00:00,16150,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 01:55:00+00:00,16151,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:00:00+00:00,16152,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:05:00+00:00,16153,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:10:00+00:00,16154,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:15:00+00:00,16155,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:20:00+00:00,16156,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:25:00+00:00,16157,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:30:00+00:00,16158,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:35:00+00:00,16159,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:40:00+00:00,16160,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:45:00+00:00,16161,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:50:00+00:00,16162,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 02:55:00+00:00,16163,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:00:00+00:00,16164,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:05:00+00:00,16165,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:10:00+00:00,16166,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:15:00+00:00,16167,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:20:00+00:00,16168,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:25:00+00:00,16169,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:30:00+00:00,16170,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:35:00+00:00,16171,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:40:00+00:00,16172,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:45:00+00:00,16173,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:50:00+00:00,16174,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 03:55:00+00:00,16175,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:00:00+00:00,16176,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:05:00+00:00,16177,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:10:00+00:00,16178,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:15:00+00:00,16179,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:20:00+00:00,16180,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:25:00+00:00,16181,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:30:00+00:00,16182,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:35:00+00:00,16183,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:40:00+00:00,16184,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:45:00+00:00,16185,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:50:00+00:00,16186,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 04:55:00+00:00,16187,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:00:00+00:00,16188,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:05:00+00:00,16189,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:10:00+00:00,16190,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:15:00+00:00,16191,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:20:00+00:00,16192,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:25:00+00:00,16193,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:30:00+00:00,16194,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:35:00+00:00,16195,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:40:00+00:00,16196,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:45:00+00:00,16197,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:50:00+00:00,16198,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 05:55:00+00:00,16199,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:00:00+00:00,16200,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:05:00+00:00,16201,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:10:00+00:00,16202,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:15:00+00:00,16203,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:20:00+00:00,16204,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:25:00+00:00,16205,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:30:00+00:00,16206,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:35:00+00:00,16207,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:40:00+00:00,16208,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:45:00+00:00,16209,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:50:00+00:00,16210,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 06:55:00+00:00,16211,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:00:00+00:00,16212,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:05:00+00:00,16213,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:10:00+00:00,16214,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:15:00+00:00,16215,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:20:00+00:00,16216,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:25:00+00:00,16217,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:30:00+00:00,16218,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:35:00+00:00,16219,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:40:00+00:00,16220,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:45:00+00:00,16221,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:50:00+00:00,16222,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 07:55:00+00:00,16223,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:00:00+00:00,16224,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:05:00+00:00,16225,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:10:00+00:00,16226,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:15:00+00:00,16227,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:20:00+00:00,16228,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:25:00+00:00,16229,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:30:00+00:00,16230,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:35:00+00:00,16231,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:40:00+00:00,16232,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:45:00+00:00,16233,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:50:00+00:00,16234,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 08:55:00+00:00,16235,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:00:00+00:00,16236,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:05:00+00:00,16237,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:10:00+00:00,16238,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:15:00+00:00,16239,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:20:00+00:00,16240,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:25:00+00:00,16241,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:30:00+00:00,16242,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:35:00+00:00,16243,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:40:00+00:00,16244,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:45:00+00:00,16245,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:50:00+00:00,16246,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 09:55:00+00:00,16247,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:00:00+00:00,16248,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:05:00+00:00,16249,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:10:00+00:00,16250,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:15:00+00:00,16251,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:20:00+00:00,16252,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:25:00+00:00,16253,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:30:00+00:00,16254,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:35:00+00:00,16255,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:40:00+00:00,16256,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:45:00+00:00,16257,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:50:00+00:00,16258,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 10:55:00+00:00,16259,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:00:00+00:00,16260,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:05:00+00:00,16261,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:10:00+00:00,16262,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:15:00+00:00,16263,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:20:00+00:00,16264,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:25:00+00:00,16265,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:30:00+00:00,16266,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:35:00+00:00,16267,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:40:00+00:00,16268,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:45:00+00:00,16269,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:50:00+00:00,16270,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 11:55:00+00:00,16271,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:00:00+00:00,16272,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:05:00+00:00,16273,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:10:00+00:00,16274,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:15:00+00:00,16275,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:20:00+00:00,16276,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:25:00+00:00,16277,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:30:00+00:00,16278,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:35:00+00:00,16279,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:40:00+00:00,16280,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:45:00+00:00,16281,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:50:00+00:00,16282,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 12:55:00+00:00,16283,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:00:00+00:00,16284,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:05:00+00:00,16285,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:10:00+00:00,16286,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:15:00+00:00,16287,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:20:00+00:00,16288,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:25:00+00:00,16289,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:30:00+00:00,16290,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:35:00+00:00,16291,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:40:00+00:00,16292,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:45:00+00:00,16293,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:50:00+00:00,16294,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 13:55:00+00:00,16295,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:00:00+00:00,16296,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:05:00+00:00,16297,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:10:00+00:00,16298,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:15:00+00:00,16299,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:20:00+00:00,16300,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:25:00+00:00,16301,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:30:00+00:00,16302,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:35:00+00:00,16303,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:40:00+00:00,16304,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:45:00+00:00,16305,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:50:00+00:00,16306,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 14:55:00+00:00,16307,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:00:00+00:00,16308,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:05:00+00:00,16309,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:10:00+00:00,16310,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:15:00+00:00,16311,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:20:00+00:00,16312,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:25:00+00:00,16313,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:30:00+00:00,16314,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:35:00+00:00,16315,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:40:00+00:00,16316,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:45:00+00:00,16317,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:50:00+00:00,16318,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 15:55:00+00:00,16319,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:00:00+00:00,16320,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:05:00+00:00,16321,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:10:00+00:00,16322,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:15:00+00:00,16323,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:20:00+00:00,16324,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:25:00+00:00,16325,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:30:00+00:00,16326,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:35:00+00:00,16327,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:40:00+00:00,16328,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:45:00+00:00,16329,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:50:00+00:00,16330,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 16:55:00+00:00,16331,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 17:00:00+00:00,16332,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 17:05:00+00:00,16333,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 17:10:00+00:00,16334,7,0,0,0,0,0,0,0,0,0,0,0
2021-06-11 17:15:00+00:00,16335,7,0,0,0,0,0,0,0,0,0,0,0
